App ID,Game Name,Playtime (Hours),Achievement API Name,Achievement Display Name,Description,Achieved (1=Yes),Unlock Time (UTC)
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_7,The Mantis,,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_8,A Long Time Ago,,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_9,The Obstacle is the Way,,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_10,Everything is Connected,,1,2022-09-23T23:04:27
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_11,The Holocron Awaits,,1,2022-10-05T02:21:35
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_12,Happy Go Wookiee,,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_13,Her Name Was Masana Tide,,1,2022-09-25T15:41:33
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_14,Visiting Alderaan Places,,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_15,Gorgara Falls,,1,2022-09-28T02:46:57
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_16,For A More Civilized Age,,1,2022-10-01T03:32:18
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_17,I Knew He Was No Good,,1,2022-10-01T13:58:52
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_18,Back At You,Defeat 50 enemies with reflected blaster bolts,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_19,Perfect Timing,Parry 100 enemies,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_20,Kickoff,Defeat an enemy using only kicks,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_21,Triple Take,Defeat 3 enemies using a single lightsaber throw,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_22,What Goes Around...,Defeat an enemy with their own Slowed blaster bolt,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_23,Big Bang,Defeat 20 enemies with explosives,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_24,Don't Mess with BD-1,Defeat an enemy with a hacked droid,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_25,Can't Touch This,Precision Evade 100 attacks,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_26,Look Out Below,Send 25 enemies over the edge,1,2022-09-24T17:14:40
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_27,Not So Fast,Defeat 25 enemies while they are under the effect of Empowered Slow,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_28,Bank Shot,Defeat an enemy by colliding them with another enemy,1,2021-07-11T02:03:09
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_29,Blade Master,,1,2022-10-05T02:54:07
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_30,Cal Got Your Tongue?,Slice an oggdo's tongue,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_31,Medical Droid,Find all of BD-1's stim canisters,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_32,Green Thumb,Have a fully grown terrarium,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_33,Full House,Recruit all possible crew members for the Mantis,1,2022-10-01T14:02:53
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_34,Data Disk,Find all of BD-1's encrypted logs,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_35,Sabersmith,Fully customize your lightsaber,1,2021-07-13T15:48:15
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_36,The Full Glow-Up,"Customize the look of Cal, BD-1, and the Mantis",0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_37,Data Collector,Scan all enemy types,0,
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_38,Scum and Villainy,,1,2022-09-25T02:56:46
1172380,STAR WARS Jedi: Fallen Order™ ,33.48,Achievement_GOSCC_39,Echo Location,Discover 75 Force Echoes,0,
1174180,Red Dead Redemption 2,39.57,Achievement1,Back in the Mud,,1,2020-05-16T00:27:35
1174180,Red Dead Redemption 2,39.57,Achievement2,Just a Scratch,,1,2020-05-14T03:29:11
1174180,Red Dead Redemption 2,39.57,Achievement3,To Greener Pastures,,0,
1174180,Red Dead Redemption 2,39.57,Achievement4,Settling Feuds,,0,
1174180,Red Dead Redemption 2,39.57,Achievement5,Washed Ashore,,0,
1174180,Red Dead Redemption 2,39.57,Achievement6,No Traitors,,0,
1174180,Red Dead Redemption 2,39.57,Achievement7,Third Time Lucky,,0,
1174180,Red Dead Redemption 2,39.57,Achievement8,Redemption,,0,
1174180,Red Dead Redemption 2,39.57,Achievement9,Cowboy Builder,,0,
1174180,Red Dead Redemption 2,39.57,Achievement10,Endless Summer,,0,
1174180,Red Dead Redemption 2,39.57,Achievement11,Lending a Hand,Complete all optional Honor story missions.,0,
1174180,Red Dead Redemption 2,39.57,Achievement12,Best in the West,Attain 100% completion.,0,
1174180,Red Dead Redemption 2,39.57,Achievement13,Gold Rush,Earn 70 Gold Medals in Story missions.,0,
1174180,Red Dead Redemption 2,39.57,Achievement14,Friends With Benefits,Complete a Companion Activity in each camp.,0,
1174180,Red Dead Redemption 2,39.57,Achievement15,Hobby Horse,Play all mini games.,0,
1174180,Red Dead Redemption 2,39.57,Achievement16,Breaking and Entering,Recover the stash from 4 homesteads.,0,
1174180,Red Dead Redemption 2,39.57,Achievement17,Artificial Intelligence,Discover the fate of Marko Dragic.,0,
1174180,Red Dead Redemption 2,39.57,Achievement18,Take From the Rich,Rob or loot $250.,0,
1174180,Red Dead Redemption 2,39.57,Achievement19,Give to the Poor,Donate $250 to the gang tithing box.,1,2022-08-11T16:26:58
1174180,Red Dead Redemption 2,39.57,Achievement20,Pony Up,Spend $5000 across all shops.,0,
1174180,Red Dead Redemption 2,39.57,Achievement21,Extreme Personality,Reach maximum or minimum Honor level.,0,
1174180,Red Dead Redemption 2,39.57,Achievement22,Western Stranger,Complete 10 Stranger mission strands.,0,
1174180,Red Dead Redemption 2,39.57,Achievement23,Bountiful,Survive 3 days holding a bounty of $250 in all states.,0,
1174180,Red Dead Redemption 2,39.57,Achievement24,Collector's Item,Complete one of the Collectable strands.,0,
1174180,Red Dead Redemption 2,39.57,Achievement25,Paying Respects,,0,
1174180,Red Dead Redemption 2,39.57,Achievement26,Errand Boy,Deliver 5 camp companion item requests.,0,
1174180,Red Dead Redemption 2,39.57,Achievement27,It's Art,,0,
1174180,Red Dead Redemption 2,39.57,Achievement28,Self Sufficient,Craft 30 unique items in Story Mode.,0,
1174180,Red Dead Redemption 2,39.57,Achievement29,Skin Deep,Skin every species of animal in Story Mode.,0,
1174180,Red Dead Redemption 2,39.57,Achievement30,Zoologist,Study every animal across all states in Story Mode.,0,
1174180,Red Dead Redemption 2,39.57,Achievement31,It was THIS Big!,Catch a fish weighing at least 16 lbs (7.3 kg).,0,
1174180,Red Dead Redemption 2,39.57,Achievement32,Locked and Loaded,Upgrade each available component for a single sidearm or longarm weapon.,0,
1174180,Red Dead Redemption 2,39.57,Achievement33,Grin and Bear it,Survive 18 bear attacks and kill the bear each time in Story Mode.,0,
1174180,Red Dead Redemption 2,39.57,Achievement34,Trusty Steed,Reach max bonding level with a horse.,1,2022-08-10T19:29:40
1174180,Red Dead Redemption 2,39.57,Achievement35,Breakout,Red Dead Online: Complete the Intro.,1,2022-02-20T22:04:20
1174180,Red Dead Redemption 2,39.57,Achievement36,Series Major,Red Dead Online: Take part in a Series.,0,
1174180,Red Dead Redemption 2,39.57,Achievement37,Gun For Hire,Red Dead Online: Accept 10 Free Roam missions from characters around the world.,0,
1174180,Red Dead Redemption 2,39.57,Achievement38,Eventful,Red Dead Online: Play 5 Free Roam Events.,0,
1174180,Red Dead Redemption 2,39.57,Achievement39,Buckle Up,Red Dead Online: Achieve 5 gold belt buckles from awards.,0,
1174180,Red Dead Redemption 2,39.57,Achievement40,The Real Deal,Red Dead Online: Achieve MVP 3 times (in a round with at least 4 players).,0,
1174180,Red Dead Redemption 2,39.57,Achievement41,Horses for Courses,Red Dead Online: Concurrently own 5 horses.,0,
1174180,Red Dead Redemption 2,39.57,Achievement42,Getting Started,Red Dead Online: Reach Rank 10.,0,
1174180,Red Dead Redemption 2,39.57,Achievement43,Notorious,Red Dead Online: Reach Rank 50.,0,
1174180,Red Dead Redemption 2,39.57,Achievement44,All's Fair,Red Dead Online: Successfully counter a rival Posse's Free Roam mission.,0,
1174180,Red Dead Redemption 2,39.57,Achievement45,Home Comforts,Red Dead Online: Purchase 5 camp improvements.,0,
1174180,Red Dead Redemption 2,39.57,Achievement46,Non-Regulation,Red Dead Online: Craft 25 pieces of ammunition.,0,
1174180,Red Dead Redemption 2,39.57,Achievement47,Posse Up,Red Dead Online: Form a Persistent Posse.,0,
1174180,Red Dead Redemption 2,39.57,Achievement48,Master Craftsman,Red Dead Online: Craft 20 items (excluding ammo).,0,
1174180,Red Dead Redemption 2,39.57,Achievement49,Butchered,Red Dead Online: Sell 20 items to the Butcher.,0,
1174180,Red Dead Redemption 2,39.57,Achievement50,Picked to Perfection,Red Dead Online: Pick 25 Herbs.,0,
1174180,Red Dead Redemption 2,39.57,Achievement51,Strength in Numbers,Red Dead Online: Complete a Free Roam mission as part of a Posse with at least 2 members.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach001,The Galaxy's Finest (Story Mode),Completed the campaign on Story Mode difficulty.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach002,The Galaxy's Finest (Pilot),Completed the campaign on Pilot difficulty.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach003,The Galaxy's Finest (Veteran),Completed the campaign on Veteran difficulty.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach004,The Galaxy's Finest (Ace),Completed the campaign on Ace difficulty.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach005,Dressed for the Job You Want,Equipped your pilot with their first Legendary cosmetic.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach006,A Starfighter of Your Own,Acquired your first starfighter component.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach007,Special Modifications,Acquired 50 components for your starfighters.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach012,Victory for the New Republic,Won 10 Ranked Fleet Battles as the New Republic.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach013,Victory for the Empire,Won 10 Ranked Fleet Battles as the Galactic Empire.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach014,Heavy Hitter,Dropped 50 bombs to damage Capital Ship hulls across multiple Ranked Fleet Battles.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach015,Begin the Ceremony,Earned your first Award.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach016,Found Your Place,Completed your Ranked placement matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach017,I Have You Now,Won 15 Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach018,Stay on Target,Won 15 Co-op Fleet Battles vs. AI.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach019,Stronger Together,Won any match while playing in a party.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach020,Stun 'Em,Disabled the same player five times in one match.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach021,Sound Strategy,Destroyed your first subsystem.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach022,Fearless,Destroyed an enemy while your hull integrity was 5% or lower.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach023,Back From the Brink,Returned to the Hangar with less than 5% hull integrity.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach024,I Know a Few Maneuvers,Destroyed 10 starfighters while drifting in Dogfight.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach025,Trigger Happy,"Dealt more than 50,000 laser damage in a single match.",0,
1222730,STAR WARS™: Squadrons,0.98,Ach026,Squadron Hunter,Destroyed four of each starfighter class in Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach027,Unkillable,Evaded or countered 5 lock-ons in a row during a single match.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach028,The Trap is Set,Damaged 5 enemies with Seeker Mines in a single match.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach029,Shallow Grave,Used Tactical Shields or Supply Droids to rescue near-death allies 10 times in Ranked Fleet Battles.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach030,Across the Stars,Won a Ranked Fleet Battles match on every map.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach031,Got 'Em,Destroyed a disabled starfighter 10 times across multiple Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach032,Denied,"Shot down 30 missiles, bombs, or mines in Ranked Fleet Battles.",0,
1222730,STAR WARS™: Squadrons,0.98,Ach033,Mission Accomplished,Earned all Medals in a Story mission.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach034,Fully Decorated,Earned all Story Medals on any difficulty.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach035,Fracture at Fostar Haven,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach036,"Together, Vanguard",,0,
1222730,STAR WARS™: Squadrons,0.98,Ach037,Asset Secured,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach038,Temporary Guardian,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach039,Safety in the Storm,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach040,Flames Over Mon Cala,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach041,Baited,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach042,Against the Current,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach043,Punch It,,0,
1222730,STAR WARS™: Squadrons,0.98,Ach044,Combat Pilot,Destroyed 50 starfighters in Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach045,Unstoppable Ace,Destroyed 250 starfighters in Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach046,Ultimate Weapon,Destroyed 1000 starfighters in Dogfight matches.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach047,Stomped,Won a Fleet Battles vs. AI match with both Capital Ships and your Flagship intact.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach008,A Better Idea,Modified a starfighter's preset loadout in multiplayer.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach009,A Promising Career,Reached Pilot Level 10.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach010,Seasoned Star Pilot,Reached Pilot Level 40.,0,
1222730,STAR WARS™: Squadrons,0.98,Ach011,"Great Shot, Kid",Dealt the final blow to the enemy's flagship in a Fleet Battle.,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_1,The Student...,Beat Pilot Anderson's Gauntlet ghost recorder time,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_2,...Becomes the Master,Place in the top 3 on the Gauntlet scoreboard,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_3,The Graduate,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_4,BT Prime,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_5,Hot Mess,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_6,Close Shave,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_7,Some Shortcut!,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_8,Incepted,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_9,I'm Not Locked in Here With You,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_10,Dust to Dust,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_11,It Was Coming Right For Us,Kill a Caged Prowler in the Wildlife Research Labs,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_12,Following the Footsteps,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_13,Secret Plans,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_14,Unlicensed Nuclear Accelerator,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_15,Calling CQ,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_16,4 Bars,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_17,See You at the Party,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_18,Pied Piper,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_19,Precious Cargo,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_20,Defanged,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_21,The Ark,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_22,Titanfall!,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_23,The Real Pilot's Gauntlet,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_24,No Salvage,,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_25,Excessive Force,Destroy a Titan with your Burst Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_26,Angel of Death,Destroy a Titan with your Flight Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_27,Fire Everything!,Destroy a Titan with your Salvo Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_28,I have the Power!,Destroy a Titan with your Sword Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_29,Face Melter,Destroy a Titan with your Laser Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_30,Aim Bot,Destroy a Titan with your Smart Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_31,Flame On!,Destroy a Titan with your Flame Core in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_32,Coup de Grace,Destroy a Mercenary Titan with a melee execution in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_33,Hat Trick,Destroy 3 enemy Titans with 1 Core ability in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_34,Annihilation,Kill 25 infantry in 2 seconds as a Titan in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_35,You can be my Wingman anytime,Destroy an enemy Titan as a Pilot in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_36,I know Kung Fu,Shoot and kill 3 enemies in a row while wallrunning as a Pilot in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_37,Power Slide,Shoot and kill 3 enemies in a row while sliding as a Pilot in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_38,Cowboy Up,Rodeo an enemy Titan in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_39,Apex Predator,Perform a melee takedown while cloaked in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_40,Robot Army,Acquire 6 or more friendly Stalkers at the same time in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_41,Certified Pilot,Complete the Campaign on Regular,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_42,Renowned Pilot,Complete the Campaign on Hard,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_43,Legendary Pilot,Complete the Campaign on Master,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_44,Jack of All Trades,Collect all of BT's loadouts in the Campaign,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_45,Off the Beaten Path,Find 10 Collectibles,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_46,Collector,Find 25 Collectibles,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_47,Every Nook and Cranny,Find All Collectibles,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_48,So It Begins...,Win a multiplayer match,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_49,Lock and Load,Customize a multiplayer loadout,0,
1237970,Titanfall® 2,0.0,Achievement_GOSCC_50,Free Association,Join a multiplayer network,0,
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_1,First Escape,,1,2021-04-04T02:42:39
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_2,Somebody to Lean On,,1,2021-04-04T02:49:58
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_3,Escape from the City,,1,2021-04-04T04:18:23
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_4,I Don't Feel So Good,,1,2021-04-04T04:57:02
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_5,Dominator,,0,
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_6,Basic Chemistry,Craft an item.,1,2021-04-04T02:56:15
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_7,Gunsmith,Improve a weapon.,1,2021-04-04T03:04:58
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_8,Get Organized,Expand your inventory.,1,2021-04-04T03:12:44
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_9,Nemesis Down,,1,2021-04-04T03:20:32
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_10,Nemesis Down?,,1,2021-04-04T04:04:34
952060,Resident Evil 3,3.52,NEW_ACHIEVEMENT_1_11,Power Stones,Place all jewels in the clock tower monument.,1,2021-04-04T03:34:18
